id,day,hour,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.17,2014-04-05,17,0.271186440677966,25.761,4.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.915999889373794,0.0
AS14.17,2014-04-05,18,0.474576271186441,14.129,0.0,0.0,0.0,0.0,0.0,10.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,24.363000154495218,0.0
AS14.17,2014-04-05,19,0.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-05,20,0.491666666666667,4.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.2649998664856,0.0
AS14.17,2014-04-05,21,0.428571428571429,32.407,440.19,0.0,0.0,0.0,0.0,7.027,37.72,5.021,0.0,0.0,0.0,2.0,1.0,1.0,7.0,522.758999824524,1.0
AS14.17,2014-04-05,22,0.0333333333333333,3.613,724.264,0.0,0.0,0.0,0.0,0.0,9.101,0.0,0.0,0.0,0.0,0.0,,,,26.981000185012768,0.0
AS14.17,2014-04-05,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,0,0.0806451612903226,47.336,70.339,1324.349,0.0,0.0,0.0,0.0,159.713,0.0,0.0,0.0,0.0,0.0,,,,1840.9430000782029,0.0
AS14.17,2014-04-06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,4,0.0,19.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.9769999980927,0.0
AS14.17,2014-04-06,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,9,0.0341880341880342,30.361,278.497,492.29200000000003,0.0,0.0,0.0,69.097,378.457,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,6.0,1486.5669996738432,0.0
AS14.17,2014-04-06,10,0.0,0.0,37.217,7.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,44.2969999313354,0.0
AS14.17,2014-04-06,11,0.0333333333333333,0.0,32.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,32.81900000572206,0.0
AS14.17,2014-04-06,12,0.694915254237288,24.812,82.13499999999999,0.0,0.0,0.0,0.0,5.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,112.16399979591371,0.0
AS14.17,2014-04-06,13,0.0,4.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.97000002861023,1.0
AS14.17,2014-04-06,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,17,0.0338983050847458,20.352,86.011,0.0,0.0,0.0,0.0,12.073,0.0,0.0,0.0,0.0,0.0,0.0,,,,118.5650000572204,0.0
AS14.17,2014-04-06,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,19,0.0,0.0,6.946,0.0,0.0,0.0,0.0,8.019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,15.19700002670286,0.0
AS14.17,2014-04-06,20,0.0,0.0,65.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,65.489000082016,0.0
AS14.17,2014-04-06,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-06,22,0.0083333333333333,0.0,11.085999999999999,0.0,0.0,0.0,0.0,7.024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,18.1239998340607,0.0
AS14.17,2014-04-06,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,3,0.0,0.0,14.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.4560000896454,0.0
AS14.17,2014-04-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,6,0.0,0.0,14.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.8659999370575,0.0
AS14.17,2014-04-07,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5766.40999984741,0.0
AS14.17,2014-04-07,10,0.0,12.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,15,0.166666666666667,0.0,100.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,16,0.0652173913043478,2.007,215.426,0.0,0.0,0.0,0.0,8.027,420.318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,123.1759996414185,0.0
AS14.17,2014-04-07,17,0.0666666666666667,32.181,218.603,0.0,0.0,0.0,0.0,0.0,261.16200000000003,0.0,0.0,0.0,0.0,0.0,,,,512.2440004348766,0.0
AS14.17,2014-04-07,18,0.0336134453781513,10.462,3.188,0.0,0.0,0.0,0.0,7.113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.81299996376034,0.0
AS14.17,2014-04-07,19,0.075,15.377,122.52,0.0,0.0,0.0,0.0,0.0,132.502,0.0,0.0,0.0,0.0,0.0,,,,270.4650006294255,0.0
AS14.17,2014-04-07,20,0.347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-07,21,0.158333333333333,28.845,52.352,0.0,0.0,0.0,0.0,8.053,54.228,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,271.23300004005466,0.0
AS14.17,2014-04-07,22,0.0666666666666667,61.868,157.647,1164.8719999999998,0.0,0.0,0.0,0.0,220.064,0.0,0.0,0.0,0.0,0.0,,,,1659.5079998970014,0.0
AS14.17,2014-04-07,23,0.0,3.891,36.182,0.0,0.0,0.0,0.0,0.0,142.52,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,3,0.0,19.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.8910000324249,0.0
AS14.17,2014-04-08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-08,7,0.0,5.015,49.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,54.2879998683929,0.0
AS14.17,2014-04-08,8,0.0166666666666667,11.34,153.392,0.0,0.0,0.0,0.0,0.0,250.03,0.0,0.0,0.0,0.0,0.0,,,,414.9960000514981,0.0
AS14.17,2014-04-08,9,0.0083333333333333,1572.174,22.088,1036.632,0.0,0.0,0.0,8.023,79.649,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,1171.59299993515,0.0
AS14.17,2014-04-08,10,0.025,9.983,0.0,0.0,0.0,0.0,0.0,0.0,57.284,0.0,0.0,0.0,0.0,0.0,,,,72.3479998111725,0.0
AS14.17,2014-04-08,11,0.0420168067226891,23.576,112.515,74.45599999999999,0.0,0.0,0.0,0.0,56.625,0.0,0.0,0.0,0.0,0.0,,,,267.3650002479553,0.0
AS14.17,2014-04-08,12,0.0083333333333333,0.0,25.216,0.0,0.0,0.0,0.0,9.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,34.34200000762935,0.0
AS14.17,2014-04-08,13,0.0252100840336134,0.0,258.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,258.7939996719361,0.0
AS14.17,2014-04-08,14,0.0252100840336134,71.90100000000001,190.01299999999998,0.0,0.0,0.0,0.0,0.0,245.603,0.0,126.762,0.0,0.0,0.0,,,,634.4839994907385,1.0
AS14.17,2014-04-08,15,0.0,120.058,18.067,0.0,0.0,0.0,0.0,8.04,98.358,0.0,80.175,0.0,0.0,0.0,1.0,1.0,7.0,1890.2760002613074,0.0
AS14.17,2014-04-08,16,0.0333333333333333,85.137,172.064,0.0,0.0,0.0,0.0,0.0,40.191,0.0,0.0,16.049,0.0,0.0,,,,313.71799993514975,0.0
AS14.17,2014-04-08,17,0.158333333333333,187.221,991.659,0.0,0.0,0.0,0.0,0.0,42.202,253.476,0.0,0.0,0.0,3.0,,,,1475.122000217439,0.0
AS14.17,2014-04-08,18,0.0416666666666667,6.968,0.0,0.0,0.0,0.0,0.0,8.057,24.752000000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,39.82800006866453,0.0
AS14.17,2014-04-08,19,0.0420168067226891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.12700000000001,0.0,0.0,0.0,0.0,0.0,,,,90.2850003242493,0.0
AS14.17,2014-04-08,20,0.1,22.449,102.989,0.0,0.0,0.0,781.4820000000001,0.0,13.296,0.0,0.0,0.0,0.0,0.0,,,,920.4439997673041,0.0
AS14.17,2014-04-08,21,0.0661157024793388,214.849,770.345,0.0,0.0,0.0,123.536,15.17,360.10699999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1551.3269999027257,0.0
AS14.17,2014-04-08,22,0.0333333333333333,108.566,176.84199999999998,1261.525,0.0,0.0,0.0,0.0,35.349999999999994,29.23,0.0,0.0,0.0,0.0,,,,1385.1929998397834,0.0
AS14.17,2014-04-08,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,1,0.0,19.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.2349998950958,0.0
AS14.17,2014-04-09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,6,0.0,58.612,132.528,0.0,0.0,0.0,0.0,0.0,249.00900000000001,0.0,0.0,0.0,0.0,0.0,,,,440.3279995918279,0.0
AS14.17,2014-04-09,7,0.225,18.858,182.377,188.286,0.0,0.0,0.0,0.0,58.239999999999995,46.908,0.0,0.0,0.0,0.0,,,,489.38500022888195,0.0
AS14.17,2014-04-09,8,0.308333333333333,0.0,117.312,1111.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,124.08000016212475,0.0
AS14.17,2014-04-09,9,0.0166666666666667,0.0,111.61500000000001,0.0,0.0,0.0,0.0,11.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,122.87599968910214,0.0
AS14.17,2014-04-09,10,0.184873949579832,22.201999999999998,254.49800000000002,276.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,544.1600000858305,0.0
AS14.17,2014-04-09,11,0.0431034482758621,8.204,0.0,197.89299999999997,0.0,0.0,0.0,0.0,181.046,0.0,0.0,0.0,0.0,0.0,,,,34.86800003051758,0.0
AS14.17,2014-04-09,12,0.0672268907563025,49.886,32.982,3.019,0.0,0.0,0.0,13.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,99.39400005340583,0.0
AS14.17,2014-04-09,13,0.226890756302521,0.0,77.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,77.60800075531006,0.0
AS14.17,2014-04-09,14,0.184873949579832,5.087,114.303,0.0,0.0,0.0,0.0,0.0,0.0,144.488,0.0,0.0,0.0,0.0,,,,589.916999578476,0.0
AS14.17,2014-04-09,15,0.0847457627118644,78.936,438.954,374.606,0.0,0.0,378.202,48.118,325.05899999999997,17.906,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1324.4049997329707,0.0
AS14.17,2014-04-09,16,0.424657534246575,48.981,32.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031,0.0,0.0,,,,85.1319999694825,0.0
AS14.17,2014-04-09,17,0.613445378151261,5.053,74.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,80.11800003051762,0.0
AS14.17,2014-04-09,18,0.208333333333333,237.013,15.120000000000001,2184.996,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2445.341999769211,0.0
AS14.17,2014-04-09,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,20,0.025,0.0,0.0,12.588000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.6159999370575,0.0
AS14.17,2014-04-09,21,0.0084033613445378,0.0,51.066,10.108,0.0,0.0,0.0,11.254,0.0,0.0,0.0,0.0,0.0,0.0,,,,72.4500000476837,0.0
AS14.17,2014-04-09,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-09,23,0.0,17.073,78.932,0.0,0.0,0.0,0.0,0.0,0.0,56.476,0.0,0.0,0.0,0.0,,,,152.7590000629428,0.0
AS14.17,2014-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,2,0.0,0.0,19.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.6270000934601,0.0
AS14.17,2014-04-10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-10,11,0.05,0.0,84.422,0.0,0.0,0.0,0.0,20.070999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,104.58200001716611,0.0
AS14.17,2014-04-10,12,0.21551724137931,58.298,871.106,390.443,0.0,0.0,0.0,0.0,1060.331,21.124000000000002,0.0,0.0,0.0,0.0,,,,1787.11299943924,0.0
AS14.17,2014-04-10,13,0.241666666666667,0.0,0.0,42.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,42.24300026893614,0.0
AS14.17,2014-04-10,14,0.0252100840336134,0.0,219.85399999999998,3.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,222.930999755859,0.0
AS14.17,2014-04-10,15,0.285714285714286,80.87899999999999,542.452,1018.4780000000001,0.0,0.0,0.0,7.123,191.217,151.865,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1971.978000640869,0.0
AS14.17,2014-04-10,16,0.285714285714286,107.282,188.161,128.32299999999998,0.0,0.0,0.0,0.0,29.207,0.0,0.0,0.0,0.0,0.0,,,,453.3479998111726,0.0
AS14.17,2014-04-10,17,0.0666666666666667,0.0,553.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,563.8410000801083,0.0
AS14.17,2014-04-10,18,0.260504201680672,5.555,27.668,0.0,0.0,0.0,0.0,7.019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,30.03299999237064,0.0
AS14.17,2014-04-10,19,0.38655462184874,21.734,365.348,555.686,0.0,0.0,0.0,0.0,267.08700000000005,0.0,0.0,0.0,0.0,0.0,,,,1210.4049997329757,0.0
AS14.17,2014-04-10,20,0.271186440677966,225.42200000000003,42.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,70.64499998092654,0.0
AS14.17,2014-04-10,21,0.2,0.0,16.921,0.0,0.0,0.0,0.0,8.211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,25.1340000629425,0.0
AS14.17,2014-04-10,22,0.104838709677419,31.219,417.054,0.0,0.0,0.0,51.252,143.894,385.658,0.0,0.0,0.0,0.0,0.0,,,,1600.855000019075,0.0
AS14.17,2014-04-10,23,0.025,40.216,31.555,379.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.21399998664856,0.0
AS14.17,2014-04-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,3,0.0,19.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.3920001983643,0.0
AS14.17,2014-04-11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-11,8,0.0,10.033,103.29299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,113.35399985313408,0.0
AS14.17,2014-04-11,9,0.0,49.435,8.028,0.0,0.0,0.0,0.0,11.334,0.0,32.118,0.0,0.0,0.0,0.0,-2.0,1.0,7.0,100.9579999446869,0.0
AS14.17,2014-04-11,10,0.0,102.56,9.024,952.045,0.0,0.0,0.0,0.0,458.64,0.0,0.0,0.0,0.0,0.0,,,,1545.404000282288,0.0
AS14.17,2014-04-11,11,0.369747899159664,11.741,78.074,0.0,0.0,0.0,0.0,0.0,0.0,10.669,0.0,57.440999999999995,0.0,0.0,,,,135.039999961853,0.0
AS14.17,2014-04-11,12,0.384615384615385,3.537,108.219,0.0,0.0,0.0,0.0,8.072,0.0,22.349,0.0,0.0,0.0,0.0,1.0,1.0,8.0,100.32200026512143,0.0
AS14.17,2014-04-11,13,0.210084033613445,152.269,46.123999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,120.1089994907379,0.0
AS14.17,2014-04-11,14,0.0169491525423729,1.002,23.142,0.0,0.0,0.0,0.0,0.0,35.419,0.0,0.0,0.0,0.0,0.0,,,,59.65799975395205,0.0
AS14.17,2014-04-11,15,0.355932203389831,8.039,7.021,0.0,0.0,0.0,0.0,5.035,294.91,68.946,0.0,0.0,0.0,0.0,1.0,1.0,7.0,384.02399921417265,0.0
AS14.17,2014-04-11,16,0.45,0.0,64.452,0.0,0.0,0.0,0.0,0.0,0.0,7.027,0.0,0.0,0.0,0.0,,,,71.58899998664856,0.0
AS14.17,2014-04-11,17,0.15,241.6,10.222000000000001,0.0,0.0,0.0,0.0,0.0,80.359,0.0,0.0,0.0,0.0,0.0,,,,207.3980004787445,0.0
AS14.17,2014-04-11,18,0.75,34.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,34.591000556945794,0.0
AS14.17,2014-04-11,19,0.520408163265306,317.118,0.0,0.0,0.0,0.0,0.0,7.019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,97.73700022697446,0.0
AS14.17,2014-04-11,20,0.616666666666667,61.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,61.45600008964538,0.0
AS14.17,2014-04-11,21,0.769230769230769,59.904,38.293000000000006,0.0,0.0,0.0,0.0,8.022,239.09900000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,337.33299970626865,0.0
AS14.17,2014-04-11,22,0.316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.023,0.0,0.0,0.0,0.0,0.0,,,,208.0449998378754,0.0
AS14.17,2014-04-11,23,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.745,0.0,0.0,0.0,0.0,0.0,,,,64.07300019264223,0.0
AS14.17,2014-04-12,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.513,0.0,0.0,0.0,0.0,0.0,,,,109.66799998283386,0.0
AS14.17,2014-04-12,1,0.0166666666666667,28.777,260.91,512.93,0.0,0.0,0.0,0.0,144.528,0.0,0.0,0.0,0.0,0.0,,,,947.5930001735688,0.0
AS14.17,2014-04-12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-12,5,0.0,19.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.3320000171661,0.0
AS14.17,2014-04-12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.17,2014-04-12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
