id,time_bin,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.23,2014-04-03 12:00:00,0.5677536231884058,753.047,2136.43,567.75,0.0,106.443,0.0,38.744,50.619,97.513,94.69300000000001,4.011,0.0,0.0,1.0,1.0,7.0,3787.9259996414175,0.0
AS14.23,2014-04-03 18:00:00,0.33811098589533756,356.661,1231.13,3488.265,0.0,526.833,0.0,0.0,0.0,0.0,44.227,0.0,0.0,1.0,,,,5610.037000417711,0.0
AS14.23,2014-04-04 00:00:00,0.3493589743589744,370.629,3483.584,268.9,0.0,0.0,0.0,0.0,0.0,55.262,0.0,0.0,0.0,0.0,,,,4178.476000070572,0.0
AS14.23,2014-04-04 06:00:00,0.2946127946127947,50.418,668.534,393.977,0.0,101.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1214.128000020981,0.0
AS14.23,2014-04-04 12:00:00,0.6984452422252962,872.645,3997.075,1005.8499999999999,0.0,0.0,0.0,9.152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,5885.455999374391,1.0
AS14.23,2014-04-04 18:00:00,0.947368421052632,18.101,593.574,0.0,0.0,0.0,0.0,0.0,28.116,0.0,0.0,0.0,0.0,0.0,,,,674.9860000610348,0.0
AS14.23,2014-04-05 00:00:00,0.141304347826087,183.28,2674.928,176.622,0.0,0.0,0.0,17.074,0.0,0.0,13.523,0.0,0.0,0.0,0.0,2.0,8.0,3030.6899988651276,0.0
AS14.23,2014-04-05 06:00:00,0.0833333333333333,80.092,123.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,176.3929998874668,0.0
AS14.23,2014-04-05 12:00:00,0.461713995943205,230.264,1122.996,121.54299999999999,0.0,14.148,0.0,87.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1576.667999505997,0.0
AS14.23,2014-04-05 18:00:00,0.46805555555555567,0.0,1254.781,0.0,0.0,408.851,0.0,65.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.0,1726.7080011367793,0.0
AS14.23,2014-04-06 00:00:00,0.3045454545454547,74.363,716.338,1180.104,0.0,0.0,0.0,0.0,115.742,0.0,7.034,0.0,0.0,0.0,,,,2093.712000370026,0.0
AS14.23,2014-04-06 06:00:00,0.3166666666666665,32.262,687.802,0.0,0.0,0.0,0.0,16.117,9.085,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,6.0,745.5450005531312,0.0
AS14.23,2014-04-06 12:00:00,0.24388257575757574,291.561,3451.135,1662.5720000000001,0.0,0.0,0.0,27.83,0.0,0.0,28.265,0.0,0.0,3.0,0.0,1.0,7.5,5461.85400056839,0.0
AS14.23,2014-04-06 18:00:00,0.3377854723431935,512.63,3213.102,1168.847,0.0,37.627,0.0,27.573,74.987,71.769,0.0,0.0,0.0,2.0,0.5,1.0,7.0,5105.202001571654,0.0
AS14.23,2014-04-07 00:00:00,0.30238095238095236,479.219,10.119,0.0,0.0,0.0,0.0,0.0,96.43400000000001,169.808,25.736,0.0,0.0,0.0,,,,781.4009997844691,0.0
AS14.23,2014-04-07 06:00:00,0.47916666666666674,485.041,704.01,686.517,0.0,0.0,0.0,17.401,0.0,0.0,67.417,0.0,0.0,0.0,-1.0,1.0,7.0,1844.2399997711173,0.0
AS14.23,2014-04-07 12:00:00,0.35469455736224037,170.771,2493.834,1964.309,0.0,0.0,0.0,17.048,38.221,498.096,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4815.460000276566,0.0
AS14.23,2014-04-07 18:00:00,0.3853132387706857,247.85399999999998,2126.399,147.025,0.0,0.0,0.0,16.776,123.436,0.0,42.370000000000005,0.0,0.0,2.0,-0.5,-0.5,4.5,2829.4809999465933,1.0
AS14.23,2014-04-08 00:00:00,0.328125,318.297,357.172,487.661,0.0,40.278,0.0,0.0,0.0,69.354,0.0,10.046,0.0,0.0,,,,1157.5250003337862,0.0
AS14.23,2014-04-08 06:00:00,0.2125,187.742,2583.072,35.235,0.0,0.0,0.0,23.2,571.43,0.0,61.858000000000004,0.0,0.0,0.0,0.0,0.0,5.0,3495.1779997348776,0.0
AS14.23,2014-04-08 12:00:00,0.24768518518518515,381.367,799.297,0.0,0.0,0.0,0.0,35.454,12.04,58.593,2.007,19.111,0.0,0.0,0.0,0.5,6.5,1276.0469992160795,0.0
AS14.23,2014-04-08 18:00:00,0.17678571428571424,149.821,936.624,229.723,0.0,39.363,0.0,45.333,187.097,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.5,8351.586000442501,0.0
AS14.23,2014-04-09 00:00:00,0.2416666666666665,51.23,1638.293,650.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2339.9869999885573,0.0
AS14.23,2014-04-09 06:00:00,0.1909035409035411,192.647,3490.9159999999997,79.596,0.0,0.0,0.0,32.167,28.169,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,8.0,3823.6820003986345,0.0
AS14.23,2014-04-09 12:00:00,0.545673076923077,67.86,936.835,0.0,0.0,0.0,0.0,19.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0,1024.2629992961884,0.0
AS14.23,2014-04-09 18:00:00,0.430952380952381,14.389,1320.324,445.733,0.0,115.422,0.0,48.445,60.844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2005.6980013847344,0.0
AS14.23,2014-04-10 00:00:00,0.0453679653679653,1310.776,1316.421,490.85799999999995,0.0,10000.162,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,,,,13120.599999904629,0.0
AS14.23,2014-04-10 06:00:00,0.25,0.0,397.778,0.0,0.0,0.0,0.0,42.363,32.138,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,8.0,472.3410003185277,1.0
AS14.23,2014-04-10 12:00:00,0.273205643085161,94.361,2625.931,0.0,0.0,2331.485,0.0,42.961999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5,5094.915999174117,0.0
AS14.23,2014-04-10 18:00:00,0.6047562893081763,246.231,1367.356,64.304,0.0,664.848,0.0,115.133,636.488,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.0,3481.045001029968,0.0
AS14.23,2014-04-11 00:00:00,0.05601851851851852,87.012,5864.527,0.0,0.0,50.242,0.0,0.0,14.051,0.0,0.0,0.0,0.0,0.0,,,,5629.3959996700305,0.0
AS14.23,2014-04-11 06:00:00,0.2916666666666665,155.0,335.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,490.7170002460477,0.0
AS14.23,2014-04-11 12:00:00,0.4279761904761905,462.695,1391.231,0.0,0.0,63.473,0.0,87.656,0.0,14.826,72.438,0.0,0.0,3.0,0.5,1.5,7.0,2310.398999214172,0.0
AS14.23,2014-04-11 18:00:00,0.4992641276261095,126.709,1617.6779999999999,0.0,0.0,610.881,0.0,59.384,10.316,802.769,0.0,0.0,0.0,1.0,0.5,0.5,7.0,3168.9360005855574,0.0
AS14.23,2014-04-12 00:00:00,0.607142857142857,97.575,383.86,0.0,0.0,312.441,0.0,0.0,0.0,8.047,0.0,0.0,0.0,0.0,,,,894.3650000095364,0.0
AS14.23,2014-04-12 06:00:00,0.25,0.712,429.966,0.0,0.0,167.029,0.0,34.018,0.0,0.0,0.0,0.0,0.0,0.0,,,,617.3029994964602,0.0
AS14.23,2014-04-12 12:00:00,0.1691919191919193,101.607,1529.009,937.1179999999999,0.0,123.04,0.0,55.757000000000005,115.333,128.453,0.0,0.0,0.0,0.0,-0.5,1.0,7.5,2990.621000051494,0.0
AS14.23,2014-04-12 18:00:00,0.3994202898550726,10.111,929.53,768.15,0.0,0.0,0.0,77.322,27.532000000000004,0.0,300.455,0.0,0.0,0.0,0.0,1.0,8.0,2113.6029999256134,0.0
AS14.23,2014-04-13 00:00:00,0.0138888888888889,262.151,460.392,1147.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1870.2009994983684,0.0
AS14.23,2014-04-13 06:00:00,0.1607142857142857,29.133000000000003,1505.088,327.632,0.0,0.0,0.0,33.876,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,1895.7699997425073,0.0
AS14.23,2014-04-13 12:00:00,0.7222222222222223,190.094,227.288,0.0,0.0,16.824,0.0,98.624,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,532.9239978790283,0.0
AS14.23,2014-04-13 18:00:00,0.45535714285714285,32.864,1855.664,1257.44,0.0,2.008,0.0,12.978,10.827,0.0,146.002,0.0,0.0,0.0,1.5,1.0,7.0,3324.962999820709,0.0
AS14.23,2014-04-14 00:00:00,0.1805555555555555,469.293,0.0,17.261,0.0,284.301,0.0,0.0,0.0,42.224,199.998,0.0,0.0,0.0,,,,1006.0559997558598,0.0
AS14.23,2014-04-14 06:00:00,0.439625850340136,253.08499999999998,2539.418,0.0,0.0,745.2900000000001,0.0,0.0,0.0,0.0,5.016,0.0,0.0,0.0,,,,3556.5489997863806,0.0
AS14.23,2014-04-14 12:00:00,0.289221689019365,470.05300000000005,1999.931,0.0,0.0,3654.6710000000003,0.0,0.0,0.0,130.89,0.0,0.0,0.0,0.0,,,,6285.861000061041,0.0
AS14.23,2014-04-14 18:00:00,0.1916666666666666,14.175,1121.13,0.0,0.0,35.553,0.0,0.0,49.892,0.0,0.0,0.0,0.0,0.0,,,,1215.9809982776646,0.0
AS14.23,2014-04-15 00:00:00,0.5,692.76,235.93200000000002,0.0,0.0,287.015,0.0,0.0,0.0,89.283,0.0,0.0,0.0,0.0,,,,1305.0820000171686,0.0
AS14.23,2014-04-15 06:00:00,0.1875,103.463,640.3969999999999,0.0,0.0,0.0,0.0,84.679,11.039,66.907,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,906.7089996337883,0.0
AS14.23,2014-04-15 12:00:00,0.3046560757140442,2093.6330000000003,2010.02,43.211,0.0,614.703,1082.1680000000001,339.20799999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,6247.735999345778,0.0
AS14.23,2014-04-15 18:00:00,0.3790064102564105,57.174,1260.449,0.0,0.0,0.0,0.0,47.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,1365.298998832702,0.0
AS14.23,2014-04-16 00:00:00,0.0597014925373134,132.733,10.048,0.0,0.0,83.49,1304.225,0.0,32.525,134.71,0.0,0.0,0.0,0.0,,,,1697.8639993667603,0.0
AS14.23,2014-04-16 06:00:00,0.4173842326827404,197.943,1735.655,0.0,0.0,155.624,458.374,9.542,0.0,177.82,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,2735.248000144959,0.0
AS14.23,2014-04-16 12:00:00,0.49278981083887624,305.84,1606.841,0.0,0.0,0.0,2470.6420000000003,33.759,495.169,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4912.6760005950955,0.0
AS14.23,2014-04-16 18:00:00,0.3146464646464645,298.71999999999997,421.925,0.0,0.0,0.0,0.0,100.355,0.0,0.0,0.0,0.0,0.0,2.0,-0.5,1.0,8.0,821.3000001907344,0.0
AS14.23,2014-04-17 00:00:00,0.176470588235294,638.0980000000001,284.525,0.0,0.0,0.0,0.0,0.0,0.0,62.372,62.521,0.0,0.0,0.0,,,,1047.6380002498631,0.0
AS14.23,2014-04-17 06:00:00,0.40975723235673484,777.823,3132.9680000000003,0.0,0.0,356.74,1173.48,9.032,0.0,0.0,69.555,0.0,0.0,0.0,1.0,1.0,7.0,4861.451000213623,0.0
AS14.23,2014-04-17 12:00:00,0.643452380952381,37.36,1465.1,0.0,0.0,0.0,959.371,241.899,0.0,0.0,23.742,0.0,0.0,0.0,1.0,1.5,7.5,2718.3669996261597,0.0
AS14.23,2014-04-17 18:00:00,0.4935326086956522,1.002,2865.241,238.248,0.0,0.0,0.0,259.678,84.255,0.0,0.0,0.0,0.0,0.0,1.0,1.5,7.5,3835.382999897002,0.0
AS14.23,2014-04-18 00:00:00,0.0185185185185185,89.177,279.165,126.11099999999999,0.0,0.0,1189.424,0.0,110.245,0.0,0.0,0.0,0.0,1.0,,,,1737.9390003681183,0.0
AS14.23,2014-04-18 06:00:00,0.16003787878787895,79.336,3270.364,109.19200000000001,0.0,0.0,0.0,17.306,14.057,6.017,0.0,166.96,0.0,0.0,-1.0,1.0,8.0,4232.122000455857,0.0
AS14.23,2014-04-18 12:00:00,0.4138888888888888,207.219,776.048,58.942,0.0,0.0,0.0,133.66899999999998,17.0,0.0,49.608000000000004,0.0,0.0,1.0,0.0,1.0,8.0,1193.171999931335,0.0
AS14.23,2014-04-18 18:00:00,0.625,80.733,180.684,0.0,0.0,0.0,0.0,19.272,23.59,0.0,30.369,0.0,0.0,0.0,1.5,1.0,7.0,335.2620005607606,0.0
AS14.23,2014-04-19 00:00:00,0.0,0.0,35.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,35.72000002861019,0.0
AS14.23,2014-04-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
AS14.23,2014-04-19 12:00:00,0.42857142857142855,135.782,1019.5350000000001,5.035,0.0,133.636,0.0,23.493000000000002,0.0,0.0,0.0,6.021,0.0,0.0,0.0,1.0,7.5,1323.9989995956419,0.0
AS14.23,2014-04-19 18:00:00,0.5,38.167,679.241,0.0,0.0,0.0,0.0,110.513,0.0,0.0,194.065,10.038,0.0,0.0,0.0,1.0,8.0,1016.2910001277925,0.0
AS14.23,2014-04-20 00:00:00,0.75,163.619,298.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.056,0.0,0.0,,,,468.8560004234308,0.0
AS14.23,2014-04-20 06:00:00,1.0,5.255000000000001,48.332,0.0,0.0,0.0,0.0,0.0,40.271,0.0,0.0,0.0,0.0,0.0,,,,93.8899998664856,0.0
AS14.23,2014-04-20 12:00:00,0.46282051282051273,201.428,686.639,285.89599999999996,0.0,14.687,0.0,52.875,206.54199999999997,0.0,42.227,0.0,0.0,1.0,1.0,1.0,7.5,1745.7280006408696,0.0
AS14.23,2014-04-20 18:00:00,0.3681469871125044,1067.334,1580.569,967.693,0.0,36.042,0.0,287.743,351.668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4037.0610001087184,0.0
AS14.23,2014-04-21 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.430999999999997,0.0,0.0,0.0,0.0,0.0,,,,19.446000099182122,0.0
AS14.23,2014-04-21 06:00:00,0.75,0.0,245.18300000000002,0.0,0.0,0.0,0.0,36.228,7.965,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,289.7239999771118,0.0
AS14.23,2014-04-21 12:00:00,0.537037037037037,59.187,550.694,0.0,0.0,0.0,0.0,46.367,15.914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,672.3489987850189,0.0
AS14.23,2014-04-21 18:00:00,0.26851821238778784,45.262,5330.361,598.668,0.0,0.0,0.0,104.822,0.0,0.0,8.454,0.0,0.0,0.0,-0.5,1.0,7.0,6349.998000621795,0.0
AS14.23,2014-04-22 00:00:00,0.0806451612903225,649.226,2164.922,547.456,0.0,0.0,0.0,0.0,0.0,36.137,0.0,0.0,0.0,0.0,,,,3398.058000326156,0.0
AS14.23,2014-04-22 06:00:00,0.528011536486113,1223.69,1446.792,0.0,0.0,0.0,241.927,6.131,0.0,0.0,0.0,2.009,0.0,0.0,-1.0,1.0,7.0,2921.481000185008,0.0
AS14.23,2014-04-22 12:00:00,0.26186474589835934,1551.312,1972.615,136.946,0.0,0.0,40.175,78.03399999999999,0.0,0.0,3.592,2.005,0.0,0.0,0.0,1.0,7.0,3785.482001543045,0.0
AS14.23,2014-04-22 18:00:00,0.5994766997708174,232.985,3001.786,0.0,0.0,0.0,1552.953,57.366,34.539,90.167,0.0,4.252,0.0,3.0,1.0,-0.5,5.0,10078.240998983389,0.0
AS14.23,2014-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.805999994278,0.0
AS14.23,2014-04-23 06:00:00,0.2655703796649382,2506.822,1357.459,65.565,0.0,0.0,263.788,34.022999999999996,0.0,5.013,0.0,0.0,0.0,0.0,,,,4233.008999586105,0.0
AS14.23,2014-04-23 12:00:00,0.3297513961448389,316.098,1344.251,419.68899999999996,0.0,287.45,1442.022,7.021,0.0,0.0,846.672,0.0,0.0,2.0,-1.0,1.0,7.0,4654.809001207352,0.0
AS14.23,2014-04-23 18:00:00,0.4791666666666667,39.304,120.893,0.0,0.0,0.0,0.0,657.26,0.0,0.0,30.221,0.0,0.0,0.0,1.0,1.0,7.0,980.1509995460508,0.0
AS14.23,2014-04-24 00:00:00,0.02608695652173915,189.159,2245.306,19.178,0.0,0.0,885.129,0.0,98.43299999999999,70.298,40.983000000000004,0.0,0.0,0.0,,,,3416.266000032426,0.0
AS14.23,2014-04-24 06:00:00,0.5,109.78,166.384,0.0,0.0,0.0,0.0,91.211,14.087,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,7.0,381.53800034523005,1.0
AS14.23,2014-04-24 12:00:00,0.6716491432150689,365.766,4197.124,75.087,0.0,3.008,1351.853,203.99099999999999,881.99,0.0,57.257,0.0,0.0,0.0,-0.5,1.0,7.5,7136.5120003223465,0.0
AS14.23,2014-04-24 18:00:00,0.5125,5.462,922.133,0.0,0.0,0.0,0.0,80.784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,1008.5180006027216,0.0
AS14.23,2014-04-25 00:00:00,0.3118012422360248,589.544,1282.277,0.0,0.0,0.0,1606.5919999999999,0.0,0.0,0.0,0.0,9.034,0.0,0.0,,,,3606.163999557495,0.0
AS14.23,2014-04-25 06:00:00,0.2115534738485556,1086.391,564.779,0.0,0.0,0.0,5.083,15.05,951.518,0.0,0.0,2.007,0.0,1.0,-1.0,1.0,7.0,2625.1120004653926,0.0
AS14.23,2014-04-25 12:00:00,0.40473856209150333,493.985,1890.549,39.42,0.0,0.0,0.0,59.284,291.573,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,2748.655002117156,0.0
AS14.23,2014-04-25 18:00:00,0.4655172169878054,433.57800000000003,1598.198,0.0,0.0,0.0,0.0,21.197,54.171,0.0,142.21,0.0,0.0,0.0,0.0,1.0,8.0,2213.5729992389684,0.0
AS14.23,2014-04-26 00:00:00,0.025,5.911,415.93199999999996,0.0,0.0,0.0,0.0,0.0,40.959,0.0,0.0,0.0,0.0,0.0,,,,462.86100029945345,0.0
AS14.23,2014-04-26 06:00:00,0.15202020202020197,27.859,1160.04,0.0,0.0,0.0,0.0,13.048,0.0,20.075,63.158,0.0,0.0,1.0,-1.0,1.0,8.0,1337.7300002574918,0.0
AS14.23,2014-04-26 12:00:00,0.6535714285714287,438.265,2513.134,422.296,0.0,1.01,4.013,18.079,0.0,102.48,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3446.5300014019026,0.0
AS14.23,2014-04-26 18:00:00,0.7634615384615384,280.077,964.0749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1244.4359998702998,0.0
AS14.23,2014-04-27 00:00:00,0.625,526.492,2045.4080000000001,18.612000000000002,0.0,0.0,0.0,0.0,0.0,54.285,16.073999999999998,0.0,0.0,1.0,,,,2766.5519979000096,0.0
AS14.23,2014-04-27 06:00:00,0.1278947368421051,464.20099999999996,1919.0349999999999,764.7579999999999,0.0,0.0,0.0,440.041,0.0,0.0,44.42,0.0,0.0,0.0,-1.0,1.0,7.0,5073.9189996719315,0.0
AS14.23,2014-04-27 12:00:00,0.48120250120250124,96.319,1742.808,0.0,0.0,0.0,0.0,17.061999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,7.0,1411.3209996223447,1.0
AS14.23,2014-04-27 18:00:00,0.3063725490196077,693.64,2168.025,139.21,0.0,0.0,0.0,106.493,103.58500000000001,0.0,59.364000000000004,10.091,0.0,1.0,0.5,1.0,7.0,3281.1879985332484,0.0
AS14.23,2014-04-28 00:00:00,0.0957089552238806,372.714,444.038,1970.085,0.0,1362.881,0.0,0.0,135.635,36.205,0.0,11.099,0.0,0.0,,,,4333.026000261307,0.0
AS14.23,2014-04-28 06:00:00,0.291352813852814,291.95500000000004,478.758,206.94299999999998,0.0,0.0,2334.123,11.104,64.566,57.297,22.336,0.0,0.0,2.0,0.0,1.0,8.0,3467.4340000152583,0.0
AS14.23,2014-04-28 12:00:00,0.43692530075085784,500.09200000000004,1925.021,890.198,0.0,78.44999999999999,2894.393,24.236,195.658,0.0,15.129,0.0,0.0,0.0,0.0,1.0,7.5,6523.221998929977,2.0
AS14.23,2014-04-28 18:00:00,0.5978535353535355,12.058,2043.176,126.61,0.0,0.0,0.0,2151.059,92.804,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,7.5,4426.260999917986,0.0
AS14.23,2014-04-29 00:00:00,0.0444444444444444,0.0,328.411,1026.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1355.2980000972746,0.0
AS14.23,2014-04-29 06:00:00,0.30357142857142866,94.017,154.418,0.0,0.0,0.0,0.0,31.65,51.638,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,331.7939996719361,0.0
AS14.23,2014-04-29 12:00:00,0.39404761904761904,637.3720000000001,167.45,260.894,0.0,0.0,0.0,38.097,11.243,0.0,0.111,0.0,0.0,2.0,0.0,1.0,7.5,1114.4190006256108,0.0
AS14.23,2014-04-29 18:00:00,0.4607692307692308,69.335,2661.558,771.624,0.0,0.0,0.0,44.966,251.462,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.5,4226.641000032426,0.0
AS14.23,2014-04-30 00:00:00,0.7254098360655736,100.42,1480.73,67.40299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1648.7610003948207,0.0
AS14.23,2014-04-30 06:00:00,0.15555555555555559,52.206,2547.332,512.172,0.0,0.0,0.0,19.247999999999998,718.854,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,9.0,3571.7590005397765,0.0
AS14.23,2014-04-30 12:00:00,0.476233552631579,126.232,1314.957,0.0,0.0,0.0,0.0,0.0,709.764,0.0,0.0,0.0,0.0,2.0,,,,2151.210000276566,0.0
AS14.23,2014-04-30 18:00:00,0.42216981132075465,144.745,3251.616,99.547,0.0,0.0,0.0,0.0,31.507,0.0,14.065,0.0,0.0,0.0,,,,3536.950998783112,0.0
AS14.23,2014-05-01 00:00:00,0.1923076923076925,123.635,1259.129,1300.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.138,0.0,0.0,,,,2706.7530000209817,0.0
AS14.23,2014-05-01 06:00:00,0.2291666666666665,73.54599999999999,373.781,192.542,0.0,0.0,0.0,4.018,258.163,0.0,134.93,0.0,0.0,0.0,,,,1037.1900000572198,0.0
AS14.23,2014-05-01 12:00:00,0.5224867724867723,213.063,3871.998,149.453,0.0,0.0,0.0,0.0,179.127,0.0,54.4,0.0,0.0,0.0,,,,4457.115000486374,0.0
AS14.23,2014-05-01 18:00:00,0.3115164752121749,187.951,7594.392,618.104,0.0,0.0,0.0,0.0,0.0,92.087,15.058,0.0,0.0,0.0,,,,8293.033001422878,0.0
AS14.23,2014-05-02 00:00:00,,14.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.9670000076294,0.0
AS14.23,2014-05-02 06:00:00,0.4032644140706307,171.374,1267.794,493.955,0.0,0.0,1161.447,0.0,0.0,248.469,0.0,0.0,0.0,0.0,,,,3343.584999084474,0.0
AS14.23,2014-05-02 12:00:00,0.382205513784461,272.819,1862.998,0.0,0.0,0.0,1917.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4029.465000629425,0.0
AS14.23,2014-05-02 18:00:00,0.40694444444444466,152.395,1350.815,0.0,0.0,0.0,0.0,0.0,0.0,40.526,0.0,0.0,0.0,0.0,,,,1544.0440008640294,0.0
AS14.23,2014-05-03 00:00:00,1.0,0.0,40.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.13100004196172,0.0
AS14.23,2014-05-03 06:00:00,0.875,79.485,422.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,502.1609997749328,0.0
AS14.23,2014-05-03 12:00:00,0.3777777777777777,53.282000000000004,589.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,642.7059986591337,0.0
AS14.23,2014-05-03 18:00:00,0.2901785714285715,95.462,941.469,29.68,0.0,0.0,0.0,0.0,127.864,0.0,0.0,0.0,0.0,0.0,,,,1195.2360017299652,0.0
AS14.23,2014-05-04 00:00:00,0.217948717948718,195.125,2370.035,139.99599999999998,0.0,0.0,0.0,0.0,20.568,0.0,0.0,0.0,0.0,0.0,,,,2726.1770009994502,0.0
AS14.24,2014-04-09 06:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0
AS14.24,2014-04-09 12:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0
AS14.24,2014-04-10 06:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0
AS14.24,2014-04-10 18:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,0.0,2.0
AS14.24,2014-04-11 12:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,1.0
AS14.24,2014-04-11 18:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,0.0,0.0
AS14.24,2014-04-12 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0
AS14.24,2014-04-13 12:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,0.0,0.0
AS14.24,2014-04-14 12:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,0.0
AS14.24,2014-04-14 18:00:00,0.03496732026143788,625.107,453.58,10.026,0.0,0.0,0.0,161.569,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,8.0,1140.1959996223457,1.0
AS14.24,2014-04-15 00:00:00,0.008333333333333333,8.697,115.1,0.0,0.0,0.0,0.0,0.0,46.42099999999999,0.0,0.0,0.0,0.0,0.0,,,,170.2799997329716,0.0
AS14.24,2014-04-15 06:00:00,0.022222222222222168,120.821,23.624000000000002,0.0,0.0,0.0,0.0,31.152,88.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,264.39600038528425,0.0
AS14.24,2014-04-15 12:00:00,0.18954802259887008,486.16,433.755,0.0,0.0,0.0,0.0,25.377,32.138,78.393,0.0,7.1129999999999995,0.0,3.0,0.0,1.0,7.5,1063.1479997634883,1.0
